match_id,team,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,game_duration,win
NA1_5221703923,2,5.4,2.6,7.0,6.4,1,0,2,1,1,0,1329.0,False
NA1_5221704009,1,5.4,5.0,4.4,5.2,0,1,1,1,1,1,1275.0,False
NA1_5221704009,2,5.0,5.0,6.0,5.8,0,2,2,0,0,1,1275.0,True
NA1_5221704272,1,3.4,3.6,6.0,5.6,2,0,2,0,0,1,1310.0,True
NA1_5221704272,2,7.4,4.6,3.4,6.4,1,0,0,3,0,1,1310.0,False
NA1_5221704466,1,3.2,3.6,7.4,5.8,0,1,4,0,0,0,1345.0,True
NA1_5221704466,2,5.8,4.4,4.6,5.2,0,0,1,2,1,1,1345.0,False
NA1_5221704702,1,5.2,4.6,6.6,6.8,0,1,1,2,1,0,824.0,True
NA1_5221704702,2,5.2,5.0,5.6,5.6,0,0,2,2,0,1,824.0,False
NA1_5221704748,1,6.0,5.8,4.0,4.0,0,2,0,1,1,1,1137.0,True
NA1_5221704748,2,5.4,3.4,5.8,5.0,3,0,0,0,1,1,1137.0,False
NA1_5221704812,1,4.4,4.2,6.8,6.8,0,2,2,0,1,0,980.0,False
NA1_5221704812,2,6.0,5.4,4.8,6.0,0,1,1,2,0,1,980.0,True
NA1_5221704933,1,3.8,5.0,6.6,5.4,1,1,1,0,1,1,817.0,False
NA1_5221704933,2,7.2,4.2,4.4,4.4,0,1,0,2,1,1,817.0,True
NA1_5221705106,1,4.2,5.0,5.6,5.8,0,2,2,0,0,1,865.0,True
NA1_5221705106,2,6.0,3.6,5.0,5.8,0,1,0,1,3,0,865.0,False
NA1_5221705197,1,4.8,3.6,4.4,5.0,0,2,1,2,0,0,1440.0,True
NA1_5221705197,2,4.4,4.2,5.6,6.0,0,1,2,0,2,0,1440.0,False
NA1_5221705334,1,3.0,3.8,5.6,5.4,0,1,1,1,1,1,936.0,True
NA1_5221705334,2,3.8,6.0,5.2,4.8,0,1,2,0,0,2,936.0,False
NA1_5221705405,1,5.2,3.8,6.0,5.2,1,0,1,1,2,0,1044.0,True
NA1_5221705405,2,5.8,4.2,4.4,6.0,0,1,1,2,0,1,1044.0,False
NA1_5221705540,1,6.0,5.2,4.4,5.0,1,1,1,1,0,1,1188.0,True
NA1_5221705540,2,5.6,4.4,5.2,6.4,0,2,1,2,0,0,1188.0,False
NA1_5221705696,1,5.4,5.0,4.8,5.0,0,2,2,1,0,0,1368.0,False
NA1_5221705696,2,6.2,3.4,6.4,5.8,2,1,0,1,1,0,1368.0,True
NA1_5221705788,1,2.4,7.0,7.0,6.0,0,0,2,0,0,3,936.0,True
NA1_5221705788,2,5.6,4.8,5.2,5.8,1,1,1,1,0,1,936.0,False
NA1_5221705901,1,4.8,3.2,6.0,6.6,1,1,2,1,0,0,1419.0,False
NA1_5221705901,2,4.2,4.6,5.8,4.4,0,1,2,1,0,1,1419.0,True
NA1_5221705970,1,5.6,4.4,6.4,4.4,0,1,2,1,0,1,1005.0,True
NA1_5221705970,2,4.4,2.4,6.6,6.8,1,0,2,2,0,0,1005.0,False
NA1_5221705991,1,6.2,3.4,4.2,5.8,0,1,0,2,1,1,1023.0,True
NA1_5221705991,2,6.0,5.4,6.2,4.8,0,2,1,1,0,1,1023.0,False
NA1_5221705992,1,4.6,6.2,5.8,5.0,0,2,2,0,0,1,891.0,True
NA1_5221705992,2,6.0,4.4,5.2,5.0,1,1,0,1,1,1,891.0,False
NA1_5221706222,1,5.0,4.0,5.4,5.0,0,1,0,1,3,0,903.0,False
NA1_5221706222,2,7.0,4.6,4.4,4.8,0,0,1,3,0,1,903.0,True
NA1_5221706465,1,5.6,4.4,5.0,4.2,1,1,2,1,0,0,1058.0,True
NA1_5221706465,2,6.2,4.0,5.0,5.6,0,0,1,3,1,0,1058.0,False
NA1_5221706811,1,6.4,3.4,4.6,7.0,1,1,1,2,0,0,1047.0,True
NA1_5221706811,2,4.2,4.0,6.6,6.6,1,0,1,1,1,1,1047.0,False
NA1_5221706886,1,5.6,4.6,5.6,5.8,0,2,1,0,1,1,708.0,False
NA1_5221706886,2,5.2,5.2,4.4,4.2,1,0,1,2,0,1,708.0,True
NA1_5221707230,1,7.4,3.0,1.2,4.4,1,0,0,2,1,1,1519.0,False
NA1_5221707230,2,7.2,4.8,4.4,6.4,0,0,0,3,1,1,1519.0,True
NA1_5221707790,1,6.0,5.0,5.0,6.4,1,1,0,1,1,1,774.0,True
NA1_5221707790,2,7.2,5.4,3.4,4.8,0,3,0,1,0,1,774.0,False
NA1_5221708136,1,4.8,2.8,6.6,8.2,1,0,2,1,1,0,589.0,False
NA1_5221708136,2,4.2,5.2,6.2,5.2,0,1,2,0,0,2,589.0,True
NA1_5221708206,1,5.2,6.6,4.4,5.2,1,1,0,1,0,2,1020.0,True
NA1_5221708206,2,4.4,4.2,4.4,4.2,1,1,0,1,1,1,1020.0,False
NA1_5221708441,1,6.8,4.4,4.8,6.2,0,3,0,1,1,0,1154.0,False
NA1_5221708441,2,6.4,3.8,4.6,5.6,0,1,1,1,1,1,1154.0,True
NA1_5221708502,1,5.4,3.2,5.8,7.0,1,0,2,1,1,0,1905.0,False
NA1_5221708502,2,4.8,4.6,3.6,3.4,0,1,1,1,0,2,1905.0,True
NA1_5221708608,1,4.6,5.0,5.0,5.6,0,0,2,1,0,2,1382.0,True
NA1_5221708608,2,5.4,5.4,4.4,4.6,2,1,1,0,0,1,1382.0,False
NA1_5221708688,1,4.8,3.8,6.6,6.4,1,1,3,0,0,0,1688.0,False
NA1_5221708688,2,5.4,4.0,5.6,5.0,0,0,0,3,2,0,1688.0,True
NA1_5221708757,1,4.0,4.0,7.8,6.6,1,0,2,1,0,1,1240.0,False
NA1_5221708757,2,6.2,3.2,2.8,5.2,2,0,0,2,0,1,1240.0,True
NA1_5221709178,1,3.6,5.0,7.2,5.8,1,0,3,0,0,1,1022.0,True
NA1_5221709178,2,6.8,3.2,4.4,5.0,0,1,1,2,1,0,1022.0,False
NA1_5221709626,1,5.6,5.0,5.8,5.8,0,2,2,1,0,0,1086.0,False
NA1_5221709626,2,4.2,3.8,7.4,5.2,0,0,2,2,0,1,1086.0,True
NA1_5221709627,1,3.6,3.4,5.0,4.0,0,0,1,3,0,1,1075.0,False
NA1_5221709627,2,5.8,5.0,4.8,4.6,0,1,0,1,2,1,1075.0,True
NA1_5221709696,1,4.4,3.6,3.2,4.4,0,0,2,1,1,1,1742.0,False
NA1_5221709696,2,2.8,3.2,8.2,4.0,0,0,4,1,0,0,1742.0,True
NA1_5221709798,1,6.6,4.0,4.4,6.4,1,0,1,2,0,1,1173.0,False
NA1_5221709798,2,6.0,3.6,4.6,5.0,0,1,1,2,1,0,1173.0,True
NA1_5221710126,1,5.0,5.0,5.6,4.8,0,1,2,1,0,1,1026.0,True
NA1_5221710126,2,7.0,4.6,4.0,5.4,0,1,0,3,1,0,1026.0,False
NA1_5221710406,1,6.2,5.0,3.8,6.0,1,2,0,1,1,0,1432.0,False
NA1_5221710406,2,4.6,4.6,6.8,5.6,0,2,2,0,1,0,1432.0,True
NA1_5221710444,1,7.8,4.6,4.6,4.6,1,2,0,2,0,0,1109.0,True
NA1_5221710444,2,4.0,7.4,6.0,4.0,0,1,2,0,0,2,1109.0,False
NA1_5221710740,1,4.8,5.4,5.8,4.6,0,1,1,1,0,2,1009.0,False
NA1_5221710740,2,6.4,4.2,4.0,6.0,0,1,1,1,1,1,1009.0,True
NA1_5221711167,1,4.4,6.6,3.8,5.4,0,1,0,1,1,2,1303.0,True
NA1_5221711167,2,4.8,6.0,6.4,5.0,1,2,0,0,1,1,1303.0,False
NA1_5221711438,1,3.2,3.2,5.8,5.0,0,1,2,1,0,1,870.0,True
NA1_5221711438,2,6.2,4.8,5.0,6.8,0,2,1,1,0,1,870.0,False
NA1_5221711472,1,3.4,2.8,3.2,4.4,1,1,1,1,1,0,1441.0,False
NA1_5221711472,2,5.2,4.2,5.8,5.2,0,2,2,1,0,0,1441.0,True
NA1_5221711526,1,4.2,4.8,6.8,7.2,1,0,3,0,0,1,839.0,False
NA1_5221711526,2,7.2,3.0,5.2,3.8,1,1,0,2,1,0,839.0,True
NA1_5221711560,1,3.4,4.0,8.0,6.2,0,0,3,0,1,1,1230.0,True
NA1_5221711560,2,6.6,4.8,3.4,5.2,1,1,0,0,2,1,1230.0,False
NA1_5221711854,1,6.0,5.0,4.4,5.6,0,1,1,2,0,1,1265.0,False
NA1_5221711854,2,4.2,5.2,6.6,5.0,0,1,3,1,0,0,1265.0,True
NA1_5221711880,1,6.2,2.4,3.4,6.0,2,0,0,2,1,0,1147.0,False
NA1_5221711880,2,5.0,4.8,4.8,4.4,0,1,0,2,1,1,1147.0,True
NA1_5221711883,1,5.0,3.8,8.0,7.4,0,0,3,1,0,1,1436.0,False
NA1_5221711883,2,4.6,3.8,6.4,5.8,0,0,2,2,0,1,1436.0,True
NA1_5221711968,1,6.0,5.0,4.0,5.0,0,2,1,2,0,0,1518.0,True
NA1_5221711968,2,4.2,5.2,6.6,7.0,1,0,2,0,0,2,1518.0,False
NA1_5221712484,1,4.2,4.0,5.2,5.0,0,1,2,1,0,1,1287.0,False
NA1_5221712484,2,6.6,4.2,5.6,6.6,1,1,0,2,1,0,1287.0,True
NA1_5221712556,1,5.2,5.6,5.0,6.2,1,0,1,1,1,1,1185.0,True
NA1_5221712556,2,5.4,4.2,6.4,4.6,0,0,1,2,1,1,1185.0,False
NA1_5221712863,1,5.2,4.6,6.4,5.6,0,2,2,0,1,0,1033.0,True
NA1_5221712863,2,8.4,3.6,3.2,7.6,1,2,0,2,0,0,1033.0,False
NA1_5221712967,1,5.2,4.0,3.4,4.8,0,2,1,1,0,1,1812.0,False
NA1_5221712967,2,4.0,5.4,7.0,5.2,0,1,1,1,0,2,1812.0,True
NA1_5221713262,1,4.8,3.4,6.8,6.8,1,0,1,1,2,0,1589.0,False
NA1_5221713262,2,5.0,5.8,6.0,6.4,0,1,1,1,0,2,1589.0,True
NA1_5221713429,1,5.4,4.8,3.8,5.6,1,1,0,2,0,1,1196.0,False
NA1_5221713429,2,5.4,3.0,6.0,6.4,1,0,1,3,0,0,1196.0,True
NA1_5221713498,1,4.2,4.6,6.2,4.6,1,0,3,0,0,1,1414.0,False
NA1_5221713498,2,5.4,2.8,4.6,5.8,1,1,1,1,1,0,1414.0,True
NA1_5221713619,1,3.6,2.8,7.4,6.2,1,0,3,1,0,0,1294.0,False
NA1_5221713619,2,4.8,4.6,6.0,4.8,0,0,2,2,0,1,1294.0,True
NA1_5221713645,1,6.2,3.8,3.6,4.8,1,1,0,1,1,1,1037.0,True
NA1_5221713645,2,4.6,4.4,6.2,5.4,0,1,2,1,1,0,1037.0,False
NA1_5221713678,1,6.8,4.8,5.0,6.0,0,1,0,2,0,2,1009.0,False
NA1_5221713678,2,5.6,4.6,4.8,3.8,0,2,2,1,0,0,1009.0,True
NA1_5221714050,1,4.8,5.8,5.0,5.2,1,0,0,0,1,3,1321.0,True
NA1_5221714050,2,6.0,5.4,4.4,4.4,0,1,1,2,0,1,1321.0,False
NA1_5221714368,1,4.6,3.6,6.6,5.8,0,1,2,1,1,0,1091.0,True
NA1_5221714368,2,5.4,4.0,5.8,5.6,0,0,2,2,1,0,1091.0,False
NA1_5221714443,1,6.2,5.4,5.4,6.8,0,1,1,2,0,1,535.0,True
NA1_5221714443,2,3.6,5.4,6.4,3.8,0,1,1,0,1,2,535.0,False
NA1_5221714480,1,5.0,5.6,4.6,5.6,1,1,1,0,1,1,839.0,False
NA1_5221714480,2,6.0,5.2,4.2,6.4,0,3,1,1,0,0,839.0,True
NA1_5221714622,1,5.0,4.0,6.0,6.2,0,2,1,1,1,0,1569.0,True
NA1_5221714622,2,3.2,4.8,5.2,4.4,0,1,1,1,0,2,1569.0,False
NA1_5221715247,1,6.4,4.2,4.6,6.2,1,0,1,2,0,1,1511.0,False
NA1_5221715247,2,3.4,4.2,7.6,6.4,0,0,2,0,2,1,1511.0,True
NA1_5221715274,1,5.2,5.2,6.2,4.8,0,1,1,1,1,1,509.0,True
NA1_5221715274,2,4.8,6.4,5.6,5.6,0,1,0,1,0,3,509.0,False
NA1_5221715690,1,6.6,4.0,5.0,5.0,0,3,1,1,0,0,1534.0,True
NA1_5221715690,2,3.2,4.2,6.0,4.4,0,0,2,0,2,1,1534.0,False
NA1_5221715764,1,4.8,4.6,7.4,5.4,0,2,3,0,0,0,647.0,True
NA1_5221715764,2,5.4,3.0,4.0,4.8,0,2,2,1,0,0,647.0,False
NA1_5221717183,1,6.8,5.8,4.6,4.4,0,2,1,1,0,1,838.0,False
NA1_5221717183,2,4.8,2.8,7.0,5.8,0,0,2,2,1,0,838.0,True
NA1_5221717884,1,4.8,4.8,6.4,6.2,2,1,1,0,0,1,1295.0,False
NA1_5221717884,2,7.2,4.4,4.0,7.0,0,3,1,1,0,0,1295.0,True
NA1_5221717963,1,5.0,4.6,6.4,6.8,0,1,1,1,1,1,1260.0,False
NA1_5221717963,2,6.4,5.6,4.8,4.8,0,1,2,1,0,1,1260.0,True
NA1_5221718091,1,7.0,4.2,3.8,6.8,1,1,0,2,1,0,950.0,False
NA1_5221718091,2,5.0,5.8,5.6,6.4,1,0,0,1,1,2,950.0,True
NA1_5221718326,1,3.8,3.4,7.8,5.6,0,1,3,0,1,0,827.0,False
NA1_5221718326,2,5.0,3.2,5.8,6.0,0,0,2,1,1,1,827.0,True
NA1_5221718473,1,4.8,3.8,6.8,5.0,1,0,2,2,0,0,1447.0,False
NA1_5221718473,2,5.4,4.0,6.4,7.0,0,2,2,0,0,1,1447.0,True
NA1_5221718916,1,4.6,4.8,5.8,5.4,0,0,2,1,1,1,948.0,False
NA1_5221718916,2,6.8,5.2,5.2,6.6,0,3,0,0,1,1,948.0,True
NA1_5221718964,1,4.8,4.8,6.4,5.2,0,1,2,1,1,0,1218.0,False
NA1_5221718964,2,5.2,3.4,6.4,6.2,2,0,0,2,0,1,1218.0,True
NA1_5221719004,1,7.4,5.0,4.0,4.6,0,2,1,2,0,0,1242.0,False
NA1_5221719004,2,6.4,5.8,5.0,3.6,0,2,0,1,0,2,1242.0,True
NA1_5221719078,1,4.6,4.6,7.2,6.6,0,1,3,0,0,1,1220.0,True
NA1_5221719078,2,5.0,3.8,6.6,6.4,1,0,1,1,2,0,1220.0,False
NA1_5221719412,1,5.8,3.8,5.6,5.6,0,1,2,2,0,0,1289.0,False
NA1_5221719412,2,6.0,3.8,6.8,6.6,1,0,1,2,0,1,1289.0,True
NA1_5221719562,1,4.0,4.2,6.4,6.0,0,0,2,1,1,1,1298.0,True
NA1_5221719562,2,7.0,5.0,3.6,5.4,0,1,0,1,2,1,1298.0,False
NA1_5221719638,1,2.6,4.4,7.6,4.6,0,0,3,0,2,0,1198.0,True
NA1_5221719638,2,5.6,4.2,5.4,5.2,0,2,0,1,1,1,1198.0,False
NA1_5221720524,1,6.4,4.6,4.2,4.8,2,1,1,0,0,1,1286.0,False
NA1_5221720524,2,3.0,3.4,5.6,4.0,0,0,3,1,0,1,1286.0,True
NA1_5221720853,1,6.6,3.0,6.2,7.2,1,1,0,2,1,0,1096.0,False
NA1_5221720853,2,4.8,4.6,5.2,5.4,0,0,1,1,1,2,1096.0,True
NA1_5221720989,1,6.0,4.2,5.4,5.6,0,0,1,2,1,1,1246.0,False
NA1_5221720989,2,4.2,3.0,5.0,3.4,0,1,2,2,0,0,1246.0,True
NA1_5221721057,1,5.0,5.0,5.2,5.0,0,2,1,0,1,1,1222.0,True
NA1_5221721057,2,5.0,2.4,4.4,3.2,0,1,2,2,0,0,1222.0,False
NA1_5221721115,1,3.6,4.8,7.0,6.2,1,0,1,0,2,1,1441.0,True
NA1_5221721115,2,3.2,4.6,4.8,3.8,0,0,2,1,0,2,1441.0,False
NA1_5221721221,1,5.4,5.2,4.8,4.6,0,1,1,1,1,1,1269.0,True
NA1_5221721221,2,6.8,3.4,4.6,5.4,1,0,1,2,1,0,1269.0,False
NA1_5221721417,1,6.8,3.6,5.2,6.8,0,0,1,3,1,0,1311.0,True
NA1_5221721417,2,5.2,3.4,6.2,7.0,0,1,1,2,1,0,1311.0,False
NA1_5221721427,1,6.0,4.8,5.2,5.0,1,2,0,0,2,0,1982.0,True
NA1_5221721427,2,5.2,4.2,6.0,4.8,1,1,2,0,1,0,1982.0,False
NA1_5221721429,1,5.2,4.4,6.2,5.0,1,0,2,1,0,1,1385.0,True
NA1_5221721429,2,5.8,5.2,4.6,6.6,1,1,2,0,1,0,1385.0,False
NA1_5221721557,1,6.4,4.8,4.4,5.0,0,1,0,2,0,2,821.0,False
NA1_5221721557,2,5.8,5.0,4.8,4.8,1,1,2,1,0,0,821.0,True
NA1_5221721875,1,3.8,4.4,7.0,4.2,1,1,2,0,0,1,1637.0,True
NA1_5221721875,2,5.6,3.2,5.2,7.2,1,1,2,1,0,0,1637.0,False
NA1_5221721982,1,5.2,6.0,5.0,3.6,0,2,2,1,0,0,1428.0,True
NA1_5221721982,2,5.2,3.8,6.0,7.2,0,2,3,0,0,0,1428.0,False
NA1_5221722250,1,4.6,5.8,5.2,5.8,0,2,2,0,0,1,1361.0,False
NA1_5221722250,2,5.6,6.0,4.2,6.2,0,3,1,0,0,1,1361.0,True
NA1_5221722586,1,4.2,3.8,7.4,6.6,0,1,3,1,0,0,1326.0,True
NA1_5221722586,2,4.6,3.4,6.8,6.0,1,0,3,1,0,0,1326.0,False
NA1_5221722647,1,5.2,3.8,6.4,5.0,0,1,1,2,0,1,1071.0,True
NA1_5221722647,2,4.8,3.4,6.0,6.6,0,0,3,2,0,0,1071.0,False
NA1_5221722993,1,3.2,6.4,6.6,5.2,0,0,2,0,1,2,1505.0,True
NA1_5221722993,2,3.2,6.0,6.8,5.4,0,1,2,0,1,1,1505.0,False
NA1_5221722999,1,5.6,4.4,6.2,5.6,1,0,2,1,0,1,670.0,True
NA1_5221722999,2,6.0,4.8,4.4,5.4,0,2,1,1,1,0,670.0,False
NA1_5221723127,1,4.6,5.2,6.8,5.8,0,2,2,0,1,0,1057.0,False
NA1_5221723127,2,4.2,4.6,6.6,5.2,0,1,3,1,0,0,1057.0,True
NA1_5221723130,1,4.8,3.8,6.0,5.6,0,2,2,0,1,0,1028.0,False
NA1_5221723130,2,6.6,2.8,5.6,4.0,0,1,1,3,0,0,1028.0,True
NA1_5221723165,1,2.6,6.2,7.2,5.2,0,0,2,0,1,2,968.0,True
NA1_5221723165,2,8.2,5.6,4.0,6.4,1,2,0,1,0,1,968.0,False
NA1_5221723172,1,6.0,4.2,5.0,6.0,1,1,1,1,1,0,1412.0,True
NA1_5221723172,2,5.8,4.4,4.8,6.0,0,1,2,2,0,0,1412.0,False
NA1_5221723397,1,7.0,3.8,4.6,5.4,0,2,1,2,0,0,859.0,True
NA1_5221723397,2,6.6,4.2,4.8,7.6,2,2,0,1,0,0,859.0,False
NA1_5221723545,1,4.2,6.2,5.2,6.6,0,0,2,1,0,2,1560.0,True
NA1_5221723545,2,4.0,5.0,7.0,6.0,0,0,2,1,0,2,1560.0,False
NA1_5221723548,1,6.2,6.6,3.4,4.6,0,2,0,1,0,2,860.0,True
NA1_5221723548,2,6.0,4.4,3.6,3.4,0,2,1,1,0,1,860.0,False
NA1_5221723562,1,5.8,6.2,6.0,4.8,0,3,1,0,0,1,1534.0,True
NA1_5221723562,2,6.6,4.2,4.8,5.8,1,1,1,2,0,0,1534.0,False
NA1_5221723707,1,5.0,2.2,7.0,4.6,0,0,2,2,1,0,1502.0,False
NA1_5221723707,2,6.0,5.2,3.8,5.2,0,1,1,2,1,0,1502.0,True
NA1_5221723974,1,5.2,4.4,6.2,6.0,0,2,2,1,0,0,1142.0,False
NA1_5221723974,2,6.8,3.6,4.4,7.0,1,0,0,3,0,1,1142.0,True
NA1_5221724220,1,5.8,2.0,3.0,5.2,1,1,2,1,0,0,1032.0,True
NA1_5221724220,2,5.8,4.8,4.6,5.0,0,2,1,1,1,0,1032.0,False
NA1_5221724471,1,4.4,4.0,6.8,6.0,1,0,0,1,2,1,1262.0,True
NA1_5221724471,2,6.0,3.8,4.4,5.4,1,2,0,1,1,0,1262.0,False
NA1_5221724569,1,1.8,5.2,5.4,4.2,0,0,2,0,1,2,1239.0,False
NA1_5221724569,2,5.0,3.2,7.0,5.6,0,0,2,2,0,1,1239.0,True
NA1_5221724776,1,5.6,6.0,5.6,5.0,0,1,1,1,1,1,927.0,False
NA1_5221724776,2,5.6,3.8,5.2,5.6,0,0,2,2,0,1,927.0,True
NA1_5221724890,1,4.4,5.2,6.0,5.4,0,1,1,0,2,1,1392.0,False
NA1_5221724890,2,4.2,5.4,6.2,6.0,0,1,2,0,1,1,1392.0,True
NA1_5221724924,1,7.4,4.6,3.8,4.8,0,3,1,0,0,1,991.0,False
NA1_5221724924,2,4.0,4.4,6.8,5.2,1,0,2,0,1,1,991.0,True
NA1_5221725372,1,6.0,5.0,4.8,6.2,1,1,1,1,0,1,1201.0,True
NA1_5221725372,2,4.6,4.8,5.8,5.2,1,2,2,0,0,0,1201.0,False
NA1_5221725384,1,6.4,4.2,5.2,4.6,0,1,2,2,0,0,1132.0,False
NA1_5221725384,2,4.4,6.2,6.2,4.6,0,1,2,0,0,2,1132.0,True
NA1_5221725495,1,3.6,5.6,7.0,6.4,0,0,2,1,0,2,1932.0,True
NA1_5221725495,2,5.8,4.0,5.4,6.0,1,1,0,2,1,0,1932.0,False
NA1_5221725583,1,5.0,2.8,6.2,6.6,0,0,2,2,1,0,1194.0,True
NA1_5221725583,2,4.6,5.4,5.8,5.4,0,1,2,1,1,0,1194.0,False
NA1_5221725665,1,5.0,5.0,6.4,5.2,1,1,0,1,1,1,751.0,True
NA1_5221725665,2,6.2,5.2,4.6,7.0,0,1,2,1,0,1,751.0,False
NA1_5221725820,1,4.6,5.2,5.8,5.8,0,2,2,0,0,1,1088.0,True
NA1_5221725820,2,5.0,4.4,6.0,5.4,2,0,2,0,0,1,1088.0,False
NA1_5221725855,1,6.4,4.6,4.2,4.4,0,2,2,1,0,0,1596.0,True
NA1_5221725855,2,6.6,3.6,5.0,4.8,0,1,1,2,1,0,1596.0,False
NA1_5221725882,1,5.4,3.4,4.6,6.2,0,1,2,2,0,0,1390.0,False
NA1_5221725882,2,5.8,4.2,5.6,7.6,1,2,1,1,0,0,1390.0,True
NA1_5221725907,1,6.0,4.4,6.2,5.4,0,0,2,2,0,1,1327.0,False
NA1_5221725907,2,5.0,3.8,6.8,6.8,2,0,2,0,1,0,1327.0,True
NA1_5221725959,1,6.8,5.0,5.0,7.0,1,1,1,2,0,0,758.0,True
NA1_5221725959,2,6.8,3.4,5.2,4.6,0,2,1,1,1,0,758.0,False
NA1_5221726180,1,4.6,4.2,5.6,6.2,0,1,3,1,0,0,622.0,False
NA1_5221726180,2,5.0,5.0,5.6,4.6,0,1,2,1,0,1,622.0,True
NA1_5221726670,1,7.2,3.2,6.0,5.6,0,2,1,2,0,0,527.0,False
NA1_5221726670,2,6.0,3.8,5.6,5.4,0,1,2,2,0,0,527.0,True
NA1_5221726719,1,3.8,4.4,6.6,6.0,0,1,1,1,1,1,1457.0,True
NA1_5221726719,2,4.6,3.2,4.4,4.0,0,1,1,3,0,0,1457.0,False
NA1_5221726726,1,6.6,3.0,4.6,5.6,0,2,2,1,0,0,1153.0,True
NA1_5221726726,2,6.2,4.6,4.6,5.4,1,1,1,1,0,1,1153.0,False
NA1_5221727025,1,4.4,5.2,5.8,5.2,0,3,2,0,0,0,1064.0,False
NA1_5221727025,2,3.8,2.8,6.0,6.8,1,1,1,2,0,0,1064.0,True
NA1_5221727225,1,4.0,4.6,6.4,5.8,0,3,1,0,0,1,1017.0,True
NA1_5221727225,2,8.8,3.6,1.4,5.0,1,2,0,2,0,0,1017.0,False
NA1_5221727338,1,5.4,4.2,6.0,6.0,1,0,1,2,0,1,1794.0,False
NA1_5221727338,2,6.2,3.8,5.8,5.0,0,2,2,1,0,0,1794.0,True
NA1_5221727816,1,7.2,3.0,4.8,5.6,0,1,1,3,0,0,829.0,True
NA1_5221727816,2,5.4,4.2,5.8,5.4,0,1,1,2,0,1,829.0,False
NA1_5221728013,1,4.8,4.6,5.0,5.6,1,1,2,0,0,1,1463.0,False
NA1_5221728013,2,5.8,4.0,5.4,3.6,0,2,1,0,1,1,1463.0,True
NA1_5221728093,1,7.0,5.4,3.8,5.0,1,0,0,2,1,1,1321.0,False
NA1_5221728093,2,4.2,4.0,7.2,6.0,1,1,2,1,0,0,1321.0,True
NA1_5221728108,1,7.2,4.2,3.4,3.6,1,1,0,2,1,0,1199.0,True
NA1_5221728108,2,6.8,4.2,4.6,6.0,0,2,0,1,1,1,1199.0,False
NA1_5221728808,1,4.6,5.6,7.2,4.8,0,1,1,0,1,2,859.0,True
NA1_5221728808,2,6.4,5.0,4.4,5.2,0,2,2,1,0,0,859.0,False
NA1_5221729191,1,3.6,4.4,7.0,4.8,0,0,2,1,2,0,860.0,True
NA1_5221729191,2,6.0,3.4,3.8,7.2,0,0,0,3,2,0,860.0,False
NA1_5221730101,1,5.6,3.4,5.0,5.4,0,0,1,2,2,0,1115.0,True
NA1_5221730101,2,7.4,4.2,5.2,7.8,1,1,1,2,0,0,1115.0,False
NA1_5221730203,1,4.4,4.4,7.0,4.4,0,1,1,0,2,1,1220.0,True
NA1_5221730203,2,6.6,4.2,5.0,4.4,0,0,1,3,0,1,1220.0,False
NA1_5221730844,1,4.4,4.8,6.4,5.4,0,0,1,1,2,1,881.0,True
NA1_5221730844,2,5.8,3.0,5.6,5.2,1,0,1,1,2,0,881.0,False
NA1_5221731072,1,6.6,4.8,3.6,4.4,0,1,0,2,0,2,1147.0,True
NA1_5221731072,2,5.0,3.0,3.8,4.8,0,1,1,3,0,0,1147.0,False
NA1_5221731211,1,5.2,4.0,6.4,6.2,0,0,3,1,0,1,1172.0,False
NA1_5221731211,2,6.6,5.2,5.0,4.8,0,3,1,0,0,1,1172.0,True
NA1_5221731301,1,4.4,3.8,6.6,6.6,0,2,3,0,0,0,1452.0,True
NA1_5221731301,2,4.6,5.4,6.0,6.6,1,2,0,0,1,1,1452.0,False
NA1_5221731407,1,5.0,5.2,7.4,5.6,0,2,1,0,1,1,1508.0,True
NA1_5221731407,2,6.8,4.4,4.6,5.2,0,0,0,3,1,1,1508.0,False
NA1_5221731420,1,4.0,2.6,4.6,5.6,0,2,1,0,1,1,1427.0,True
NA1_5221731420,2,5.8,4.4,5.2,5.2,0,1,2,2,0,0,1427.0,False
NA1_5221731506,1,6.8,4.2,4.6,5.2,0,2,1,2,0,0,894.0,True
NA1_5221731506,2,3.6,3.8,3.6,3.2,0,1,1,2,0,1,894.0,False
NA1_5221731597,1,5.6,4.8,6.4,6.6,1,1,1,1,0,1,860.0,False
NA1_5221731597,2,4.4,4.4,6.4,6.4,0,0,2,1,1,1,860.0,True
NA1_5221731933,1,6.4,4.6,5.2,6.0,1,0,1,2,0,1,1205.0,False
NA1_5221731933,2,4.8,5.2,5.8,5.6,0,0,1,1,1,2,1205.0,True
NA1_5221732082,1,5.4,6.0,5.4,4.8,0,0,0,2,1,2,1039.0,False
NA1_5221732082,2,6.6,4.6,4.4,6.4,2,1,0,1,0,1,1039.0,True
NA1_5221732162,1,5.4,3.8,6.2,6.4,0,1,1,2,0,1,1280.0,False
NA1_5221732162,2,4.0,4.6,5.8,5.4,0,0,2,1,1,1,1280.0,True
NA1_5221732292,1,6.8,3.4,4.8,5.6,1,1,1,2,0,0,1206.0,True
NA1_5221732292,2,4.0,4.2,7.2,6.2,1,1,1,1,0,1,1206.0,False
